Sample,Time(S),CH1(V),CH2(V)
1070,0.00272,-1.03563,-0.968816
1071,0.00273,-1.05233,-1.01893
1072,0.00274,-1.06904,-1.01893
1073,0.00275,-1.06904,-1.03563
1074,0.00276,-1.06904,-1.03563
1075,0.00277,-1.06904,-1.03563
1076,0.00278,-1.06904,-1.03563
1077,0.00279,-1.05233,-1.00222
1078,0.0028,-1.05233,-1.01893
1079,0.00281,-1.03563,-1.00222
1080,0.00282,-1.00222,-0.952112
1081,0.00283,-1.00222,-0.952112
1082,0.00284,-0.968816,-0.902001
1083,0.00285,-0.918705,-0.902001
1084,0.00286,-0.885297,-0.85189
1085,0.00287,-0.85189,-0.818482
1086,0.00288,-0.818482,-0.785075
1087,0.00289,-0.785075,-0.768371
1088,0.0029,-0.751667,-0.684853
1089,0.00291,-0.701556,-0.668149
1090,0.00292,-0.634741,-0.601334
1091,0.00293,-0.601334,-0.551223
1092,0.00294,-0.551223,-0.484408
1093,0.00295,-0.467704,-0.417593
1094,0.00296,-0.400889,-0.384186
1095,0.00297,-0.367482,-0.334074
1096,0.00298,-0.300667,-0.233852
1097,0.00299,-0.233852,-0.200445
1098,0.003,-0.167037,-0.13363
1099,0.00301,-0.100222,-0.0668149
1100,0.00302,-0.0668149,-0.0334074
1101,0.00303,0.0334074,0.0501112
1102,0.00304,0.0668149,0.116926
1103,0.00305,0.150333,0.183741
1104,0.00306,0.200445,0.217148
1105,0.00307,0.250556,0.300667
1106,0.00308,0.317371,0.350778
1107,0.00309,0.367482,0.417593
1108,0.0031,0.417593,0.467704
1109,0.00311,0.484408,0.534519
1110,0.00312,0.534519,0.567927
1111,0.00313,0.601334,0.634741
1112,0.00314,0.618038,0.668149
1113,0.00315,0.684853,0.701556
1114,0.00316,0.71826,0.751667
1115,0.00317,0.751667,0.785075
1116,0.00318,0.785075,0.818482
1117,0.00319,0.818482,0.85189
1118,0.0032,0.835186,0.868594
1119,0.00321,0.868594,0.902001
1120,0.00322,0.885297,0.918705
1121,0.00323,0.885297,0.935408
1122,0.00324,0.902001,0.952112
1123,0.00325,0.918705,0.952112
1124,0.00326,0.918705,0.952112
1125,0.00327,0.918705,0.952112
1126,0.00328,0.918705,0.952112
1127,0.00329,0.902001,0.952112
1128,0.0033,0.902001,0.935408
1129,0.00331,0.885297,0.902001
1130,0.00332,0.868594,0.918705
1131,0.00333,0.835186,0.885297
1132,0.00334,0.835186,0.85189
1133,0.00335,0.785075,0.835186
1134,0.00336,0.751667,0.801779
1135,0.00337,0.71826,0.768371
1136,0.00338,0.668149,0.701556
1137,0.00339,0.634741,0.668149
1138,0.0034,0.601334,0.634741
1139,0.00341,0.551223,0.58463
1140,0.00342,0.501112,0.551223
1141,0.00343,0.434297,0.501112
1142,0.00344,0.384186,0.417593
1143,0.00345,0.334074,0.367482
1144,0.00346,0.283963,0.300667
1145,0.00347,0.217148,0.26726
1146,0.00348,0.150333,0.183741
1147,0.00349,0.100222,0.13363
1148,0.0035,0.0334074,0.0668149
1149,0.00351,-0.0501112,0
1150,0.00352,-0.100222,-0.0668149
1151,0.00353,-0.150333,-0.100222
1152,0.00354,-0.217148,-0.167037
1153,0.00355,-0.300667,-0.233852
1154,0.00356,-0.350778,-0.317371
1155,0.00357,-0.384186,-0.350778
1156,0.00358,-0.451,-0.417593
1157,0.00359,-0.534519,-0.467704
1158,0.0036,-0.58463,-0.534519
1159,0.00361,-0.618038,-0.58463
1160,0.00362,-0.668149,-0.651445
1161,0.00363,-0.751667,-0.684853
1162,0.00364,-0.785075,-0.71826
1163,0.00365,-0.818482,-0.801779
1164,0.00366,-0.85189,-0.818482
1165,0.00367,-0.885297,-0.85189
1166,0.00368,-0.918705,-0.885297
1167,0.00369,-0.968816,-0.902001
1168,0.0037,-1.00222,-0.952112
1169,0.00371,-1.00222,-0.952112
1170,0.00372,-1.03563,-0.968816
1171,0.00373,-1.05233,-1.01893
1172,0.00374,-1.05233,-1.01893
1173,0.00375,-1.06904,-1.03563
1174,0.00376,-1.06904,-1.03563
1175,0.00377,-1.06904,-1.03563
1176,0.00378,-1.06904,-1.03563
1177,0.00379,-1.05233,-1.01893
1178,0.0038,-1.05233,-1.01893
1179,0.00381,-1.03563,-1.00222
1180,0.00382,-1.00222,-0.952112
1181,0.00383,-1.00222,-0.952112
1182,0.00384,-0.968816,-0.902001
1183,0.00385,-0.918705,-0.902001
1184,0.00386,-0.885297,-0.85189
1185,0.00387,-0.85189,-0.818482
1186,0.00388,-0.818482,-0.785075
1187,0.00389,-0.785075,-0.734964
1188,0.0039,-0.751667,-0.701556
1189,0.00391,-0.701556,-0.668149
1190,0.00392,-0.634741,-0.601334
1191,0.00393,-0.601334,-0.551223
1192,0.00394,-0.551223,-0.484408
1193,0.00395,-0.467704,-0.417593
1194,0.00396,-0.400889,-0.384186
1195,0.00397,-0.367482,-0.317371
1196,0.00398,-0.300667,-0.233852
1197,0.00399,-0.233852,-0.200445
1198,0.004,-0.167037,-0.13363
1199,0.00401,-0.100222,-0.0668149
1200,0.00402,-0.0668149,-0.0334074
1201,0.00403,0.0334074,0.0501112
1202,0.00404,0.0668149,0.116926
1203,0.00405,0.150333,0.183741
1204,0.00406,0.200445,0.217148
1205,0.00407,0.250556,0.300667
1206,0.00408,0.317371,0.367482
1207,0.00409,0.367482,0.417593
1208,0.0041,0.417593,0.467704
1209,0.00411,0.484408,0.534519
1210,0.00412,0.534519,0.567927
1211,0.00413,0.601334,0.634741
1212,0.00414,0.618038,0.668149
1213,0.00415,0.684853,0.701556
1214,0.00416,0.71826,0.751667
1215,0.00417,0.751667,0.785075
1216,0.00418,0.785075,0.818482
1217,0.00419,0.818482,0.868594
1218,0.0042,0.835186,0.868594
1219,0.00421,0.868594,0.902001
1220,0.00422,0.885297,0.918705
1221,0.00423,0.902001,0.935408
1222,0.00424,0.918705,0.952112
1223,0.00425,0.918705,0.952112
1224,0.00426,0.918705,0.952112
1225,0.00427,0.918705,0.952112
1226,0.00428,0.918705,0.952112
1227,0.00429,0.918705,0.952112
1228,0.0043,0.902001,0.935408
1229,0.00431,0.885297,0.902001
1230,0.00432,0.868594,0.902001
1231,0.00433,0.85189,0.902001
1232,0.00434,0.818482,0.85189
1233,0.00435,0.785075,0.835186
1234,0.00436,0.768371,0.801779
1235,0.00437,0.71826,0.785075
1236,0.00438,0.668149,0.701556
1237,0.00439,0.634741,0.668149
1238,0.0044,0.601334,0.634741
1239,0.00441,0.551223,0.58463
1240,0.00442,0.501112,0.551223
1241,0.00443,0.434297,0.501112
1242,0.00444,0.384186,0.434297
1243,0.00445,0.334074,0.367482
1244,0.00446,0.283963,0.300667
1245,0.00447,0.217148,0.26726
1246,0.00448,0.13363,0.200445
1247,0.00449,0.100222,0.116926
1248,0.0045,0.0334074,0.0835186
1249,0.00451,-0.0501112,0
1250,0.00452,-0.100222,-0.0668149
1251,0.00453,-0.167037,-0.100222
1252,0.00454,-0.200445,-0.183741
1253,0.00455,-0.300667,-0.217148
1254,0.00456,-0.350778,-0.300667
1255,0.00457,-0.384186,-0.367482
1256,0.00458,-0.451,-0.400889
1257,0.00459,-0.534519,-0.467704
1258,0.0046,-0.58463,-0.534519
1259,0.00461,-0.634741,-0.601334
1260,0.00462,-0.668149,-0.634741
1261,0.00463,-0.751667,-0.668149
1262,0.00464,-0.785075,-0.734964
1263,0.00465,-0.818482,-0.785075
1264,0.00466,-0.85189,-0.818482
1265,0.00467,-0.885297,-0.85189
1266,0.00468,-0.935408,-0.885297
1267,0.00469,-0.935408,-0.902001
1268,0.0047,-1.00222,-0.935408
1269,0.00471,-1.00222,-0.968816
1270,0.00472,-1.03563,-0.968816
1271,0.00473,-1.05233,-1.01893
1272,0.00474,-1.05233,-1.01893
1273,0.00475,-1.06904,-1.03563
1274,0.00476,-1.06904,-1.03563
1275,0.00477,-1.06904,-1.03563
1276,0.00478,-1.06904,-1.03563
1277,0.00479,-1.05233,-1.00222
1278,0.0048,-1.05233,-1.01893
1279,0.00481,-1.03563,-1.00222
1280,0.00482,-1.00222,-0.952112
1281,0.00483,-0.98552,-0.935408
1282,0.00484,-0.98552,-0.902001
1283,0.00485,-0.918705,-0.902001
1284,0.00486,-0.885297,-0.85189
1285,0.00487,-0.85189,-0.818482
1286,0.00488,-0.818482,-0.785075
1287,0.00489,-0.785075,-0.768371
1288,0.0049,-0.751667,-0.684853
1289,0.00491,-0.701556,-0.668149
1290,0.00492,-0.634741,-0.601334
1291,0.00493,-0.58463,-0.551223
1292,0.00494,-0.551223,-0.484408
1293,0.00495,-0.451,-0.417593
1294,0.00496,-0.417593,-0.384186
1295,0.00497,-0.367482,-0.317371
1296,0.00498,-0.300667,-0.233852
1297,0.00499,-0.233852,-0.200445
1298,0.005,-0.167037,-0.116926
1299,0.00501,-0.100222,-0.0835186
1300,0.00502,-0.0668149,-0.0334074
1301,0.00503,0.0167037,0.0501112
1302,0.00504,0.0835186,0.116926
1303,0.00505,0.13363,0.183741
1304,0.00506,0.200445,0.250556
1305,0.00507,0.250556,0.283963
1306,0.00508,0.317371,0.350778
1307,0.00509,0.367482,0.417593
1308,0.0051,0.417593,0.467704
1309,0.00511,0.484408,0.534519
1310,0.00512,0.534519,0.567927
1311,0.00513,0.601334,0.634741
1312,0.00514,0.634741,0.668149
1313,0.00515,0.668149,0.701556
1314,0.00516,0.71826,0.751667
1315,0.00517,0.751667,0.785075
1316,0.00518,0.785075,0.818482
1317,0.00519,0.818482,0.868594
1318,0.0052,0.835186,0.868594
1319,0.00521,0.868594,0.902001
1320,0.00522,0.885297,0.918705
1321,0.00523,0.885297,0.918705
1322,0.00524,0.918705,0.952112
1323,0.00525,0.918705,0.952112
1324,0.00526,0.918705,0.952112
1325,0.00527,0.918705,0.952112
1326,0.00528,0.918705,0.952112
1327,0.00529,0.918705,0.952112
1328,0.0053,0.902001,0.935408
1329,0.00531,0.885297,0.902001
1330,0.00532,0.868594,0.918705
1331,0.00533,0.85189,0.885297
1332,0.00534,0.818482,0.85189
1333,0.00535,0.785075,0.835186
1334,0.00536,0.751667,0.801779
1335,0.00537,0.71826,0.768371
1336,0.00538,0.668149,0.701556
1337,0.00539,0.634741,0.668149
1338,0.0054,0.601334,0.634741
1339,0.00541,0.551223,0.601334
1340,0.00542,0.501112,0.534519
1341,0.00543,0.434297,0.467704
1342,0.00544,0.384186,0.417593
1343,0.00545,0.334074,0.367482
1344,0.00546,0.283963,0.300667
1345,0.00547,0.217148,0.26726
1346,0.00548,0.13363,0.183741
1347,0.00549,0.100222,0.116926
1348,0.0055,0.0334074,0.0835186
1349,0.00551,-0.0501112,0
1350,0.00552,-0.100222,-0.0668149
1351,0.00553,-0.167037,-0.100222
1352,0.00554,-0.200445,-0.183741
1353,0.00555,-0.300667,-0.217148
1354,0.00556,-0.350778,-0.317371
1355,0.00557,-0.384186,-0.367482
1356,0.00558,-0.451,-0.400889
1357,0.00559,-0.534519,-0.467704
1358,0.0056,-0.58463,-0.534519
1359,0.00561,-0.618038,-0.58463
1360,0.00562,-0.668149,-0.651445
1361,0.00563,-0.751667,-0.684853
1362,0.00564,-0.768371,-0.71826
1363,0.00565,-0.835186,-0.801779
1364,0.00566,-0.85189,-0.818482
1365,0.00567,-0.885297,-0.85189
1366,0.00568,-0.935408,-0.902001
1367,0.00569,-0.935408,-0.902001
1368,0.0057,-1.00222,-0.935408
1369,0.00571,-1.00222,-0.968816
1370,0.00572,-1.03563,-0.968816
1371,0.00573,-1.05233,-1.01893
1372,0.00574,-1.05233,-1.01893
1373,0.00575,-1.06904,-1.03563
1374,0.00576,-1.06904,-1.03563
1375,0.00577,-1.06904,-1.03563
1376,0.00578,-1.06904,-1.03563
1377,0.00579,-1.05233,-1.00222
1378,0.0058,-1.05233,-1.01893
1379,0.00581,-1.03563,-0.968816
1380,0.00582,-1.00222,-0.968816
1381,0.00583,-1.00222,-0.935408
1382,0.00584,-0.968816,-0.902001
1383,0.00585,-0.918705,-0.902001
1384,0.00586,-0.885297,-0.85189
1385,0.00587,-0.85189,-0.818482
1386,0.00588,-0.818482,-0.785075
1387,0.00589,-0.785075,-0.768371
1388,0.0059,-0.751667,-0.684853
1389,0.00591,-0.701556,-0.668149
1390,0.00592,-0.634741,-0.601334
1391,0.00593,-0.601334,-0.551223
1392,0.00594,-0.551223,-0.484408
1393,0.00595,-0.467704,-0.417593
1394,0.00596,-0.400889,-0.384186
1395,0.00597,-0.367482,-0.317371
1396,0.00598,-0.300667,-0.26726
1397,0.00599,-0.233852,-0.200445
1398,0.006,-0.167037,-0.13363
1399,0.00601,-0.100222,-0.0668149
1400,0.00602,-0.0668149,-0.0334074
1401,0.00603,0.0334074,0.0501112
1402,0.00604,0.0668149,0.116926
1403,0.00605,0.150333,0.183741
1404,0.00606,0.183741,0.217148
1405,0.00607,0.26726,0.300667
1406,0.00608,0.317371,0.350778
1407,0.00609,0.367482,0.417593
1408,0.0061,0.417593,0.467704
1409,0.00611,0.484408,0.534519
1410,0.00612,0.551223,0.567927
1411,0.00613,0.58463,0.634741
1412,0.00614,0.618038,0.668149
1413,0.00615,0.668149,0.701556
1414,0.00616,0.71826,0.751667
1415,0.00617,0.751667,0.785075
1416,0.00618,0.785075,0.818482
1417,0.00619,0.818482,0.868594
1418,0.0062,0.85189,0.868594
1419,0.00621,0.85189,0.902001
1420,0.00622,0.885297,0.918705
1421,0.00623,0.885297,0.935408
1422,0.00624,0.902001,0.952112
1423,0.00625,0.918705,0.952112
1424,0.00626,0.918705,0.952112
1425,0.00627,0.918705,0.952112
1426,0.00628,0.918705,0.952112
1427,0.00629,0.918705,0.952112
1428,0.0063,0.902001,0.935408
1429,0.00631,0.885297,0.902001
1430,0.00632,0.868594,0.902001
1431,0.00633,0.85189,0.902001
1432,0.00634,0.818482,0.85189
1433,0.00635,0.785075,0.835186
1434,0.00636,0.751667,0.801779
1435,0.00637,0.71826,0.785075
1436,0.00638,0.668149,0.701556
1437,0.00639,0.634741,0.668149
1438,0.0064,0.601334,0.651445
1439,0.00641,0.551223,0.58463
1440,0.00642,0.501112,0.551223
1441,0.00643,0.434297,0.467704
1442,0.00644,0.384186,0.434297
1443,0.00645,0.317371,0.384186
1444,0.00646,0.283963,0.317371
1445,0.00647,0.200445,0.26726
1446,0.00648,0.13363,0.183741
1447,0.00649,0.100222,0.13363
1448,0.0065,0.0334074,0.0668149
1449,0.00651,-0.0501112,0
1450,0.00652,-0.100222,-0.0668149
1451,0.00653,-0.150333,-0.100222
1452,0.00654,-0.217148,-0.183741
1453,0.00655,-0.300667,-0.217148
1454,0.00656,-0.350778,-0.300667
1455,0.00657,-0.384186,-0.367482
1456,0.00658,-0.451,-0.400889
1457,0.00659,-0.534519,-0.467704
1458,0.0066,-0.58463,-0.534519
1459,0.00661,-0.618038,-0.58463
1460,0.00662,-0.668149,-0.651445
1461,0.00663,-0.751667,-0.684853
1462,0.00664,-0.768371,-0.71826
1463,0.00665,-0.835186,-0.801779
1464,0.00666,-0.85189,-0.818482
1465,0.00667,-0.885297,-0.85189
1466,0.00668,-0.918705,-0.902001
1467,0.00669,-0.968816,-0.902001
1468,0.0067,-0.98552,-0.952112
1469,0.00671,-1.01893,-0.952112
1470,0.00672,-1.03563,-0.968816
1471,0.00673,-1.05233,-1.01893
1472,0.00674,-1.06904,-1.01893
1473,0.00675,-1.06904,-1.03563
1474,0.00676,-1.06904,-1.03563
1475,0.00677,-1.06904,-1.03563
1476,0.00678,-1.06904,-1.03563
1477,0.00679,-1.05233,-1.01893
1478,0.0068,-1.05233,-1.01893
1479,0.00681,-1.03563,-0.968816
1480,0.00682,-1.00222,-0.952112
1481,0.00683,-1.00222,-0.952112
1482,0.00684,-0.968816,-0.902001
1483,0.00685,-0.918705,-0.902001
1484,0.00686,-0.885297,-0.85189
1485,0.00687,-0.85189,-0.818482
1486,0.00688,-0.818482,-0.785075
1487,0.00689,-0.785075,-0.768371
1488,0.0069,-0.751667,-0.684853
1489,0.00691,-0.701556,-0.668149
1490,0.00692,-0.634741,-0.601334
1491,0.00693,-0.58463,-0.551223
1492,0.00694,-0.551223,-0.484408
1493,0.00695,-0.451,-0.417593
1494,0.00696,-0.417593,-0.384186
1495,0.00697,-0.367482,-0.317371
1496,0.00698,-0.300667,-0.233852
1497,0.00699,-0.233852,-0.200445
1498,0.007,-0.167037,-0.116926
1499,0.00701,-0.100222,-0.0835186
1500,0.00702,-0.0668149,-0.0334074
1501,0.00703,0.0334074,0.0501112
1502,0.00704,0.0668149,0.116926
1503,0.00705,0.150333,0.183741
1504,0.00706,0.200445,0.217148
1505,0.00707,0.250556,0.300667
1506,0.00708,0.317371,0.350778
1507,0.00709,0.367482,0.417593
1508,0.0071,0.417593,0.467704
1509,0.00711,0.484408,0.534519
1510,0.00712,0.534519,0.567927
1511,0.00713,0.601334,0.634741
1512,0.00714,0.618038,0.668149
1513,0.00715,0.668149,0.701556
1514,0.00716,0.71826,0.751667
1515,0.00717,0.751667,0.785075
1516,0.00718,0.785075,0.818482
1517,0.00719,0.818482,0.868594
1518,0.0072,0.835186,0.868594
1519,0.00721,0.868594,0.902001
1520,0.00722,0.885297,0.918705
1521,0.00723,0.885297,0.935408
1522,0.00724,0.902001,0.952112
1523,0.00725,0.918705,0.952112
1524,0.00726,0.918705,0.952112
1525,0.00727,0.918705,0.952112
1526,0.00728,0.918705,0.952112
1527,0.00729,0.918705,0.952112
1528,0.0073,0.902001,0.935408
1529,0.00731,0.885297,0.902001
1530,0.00732,0.868594,0.902001
1531,0.00733,0.835186,0.902001
1532,0.00734,0.835186,0.85189
1533,0.00735,0.785075,0.835186
1534,0.00736,0.751667,0.801779
1535,0.00737,0.71826,0.785075
1536,0.00738,0.668149,0.701556
1537,0.00739,0.634741,0.668149
1538,0.0074,0.601334,0.651445
1539,0.00741,0.551223,0.58463
1540,0.00742,0.517815,0.551223
1541,0.00743,0.434297,0.501112
1542,0.00744,0.384186,0.434297
1543,0.00745,0.317371,0.367482
1544,0.00746,0.283963,0.317371
1545,0.00747,0.200445,0.250556
1546,0.00748,0.150333,0.200445
1547,0.00749,0.100222,0.13363
1548,0.0075,0.0334074,0.0668149
1549,0.00751,-0.0501112,0
1550,0.00752,-0.100222,-0.0668149
1551,0.00753,-0.150333,-0.100222
1552,0.00754,-0.217148,-0.183741
1553,0.00755,-0.283963,-0.217148
1554,0.00756,-0.350778,-0.300667
1555,0.00757,-0.384186,-0.367482
1556,0.00758,-0.451,-0.417593
1557,0.00759,-0.534519,-0.451
1558,0.0076,-0.58463,-0.534519
1559,0.00761,-0.634741,-0.58463
1560,0.00762,-0.668149,-0.651445
1561,0.00763,-0.751667,-0.684853
1562,0.00764,-0.768371,-0.71826
1563,0.00765,-0.835186,-0.785075
1564,0.00766,-0.85189,-0.818482
1565,0.00767,-0.885297,-0.868594
1566,0.00768,-0.918705,-0.868594
1567,0.00769,-0.968816,-0.902001
1568,0.0077,-1.00222,-0.952112
1569,0.00771,-1.00222,-0.952112
1570,0.00772,-1.03563,-0.968816
1571,0.00773,-1.05233,-1.01893
1572,0.00774,-1.05233,-1.01893
1573,0.00775,-1.06904,-1.03563
1574,0.00776,-1.06904,-1.03563
1575,0.00777,-1.06904,-1.03563
1576,0.00778,-1.06904,-1.03563
1577,0.00779,-1.05233,-1.00222
1578,0.0078,-1.05233,-1.01893
1579,0.00781,-1.05233,-0.968816
1580,0.00782,-1.00222,-0.968816
1581,0.00783,-1.00222,-0.935408
1582,0.00784,-0.968816,-0.902001
1583,0.00785,-0.918705,-0.902001
1584,0.00786,-0.885297,-0.85189
1585,0.00787,-0.85189,-0.818482
1586,0.00788,-0.818482,-0.785075
1587,0.00789,-0.785075,-0.768371
1588,0.0079,-0.751667,-0.684853
1589,0.00791,-0.701556,-0.668149
1590,0.00792,-0.634741,-0.601334
1591,0.00793,-0.601334,-0.551223
1592,0.00794,-0.551223,-0.484408
1593,0.00795,-0.467704,-0.417593
1594,0.00796,-0.400889,-0.384186
1595,0.00797,-0.367482,-0.334074
1596,0.00798,-0.300667,-0.26726
1597,0.00799,-0.233852,-0.200445
1598,0.008,-0.167037,-0.13363
1599,0.00801,-0.100222,-0.0668149
